track_id,genre,year_created,interest
50955,Instrumental,2011,33732
50956,Instrumental,2011,64179
51004,International,2011,58709
51005,International,2011,56783
51006,International,2011,77415
51111,Experimental,2011,3748
51112,Experimental,2011,4458
51113,Experimental,2011,4937
51114,Experimental,2011,4434
51115,Experimental,2011,2644
51117,Experimental,2011,4016
51118,Experimental,2011,3062
51120,Pop,2011,1923
51157,Experimental,2011,11244
51158,Experimental,2011,10216
51203,Experimental,2011,2262
51260,Pop,2011,1116
51261,Pop,2011,848
51262,Pop,2011,1250
51263,Pop,2011,1082
51265,Pop,2011,1290
51267,Pop,2011,828
51268,Pop,2011,967
51269,Pop,2011,824
51271,Pop,2011,1114
51272,Pop,2011,1718
51273,Pop,2011,1492
51274,Pop,2011,1470
51275,Pop,2011,1863
51276,Pop,2011,1548
51278,Pop,2011,1306
51291,Pop,2011,1180
51292,Pop,2011,1141
51301,Experimental,2011,2321
51305,Experimental,2011,2057
51333,Folk,2011,1015
51479,Experimental,2011,1900
51655,Folk,2011,948
51659,Folk,2011,926
51661,Folk,2011,1090
51776,Instrumental,2011,13199
51784,Electronic,2011,7774
51785,Electronic,2011,6617
51918,Folk,2011,1189
51919,Folk,2011,993
51923,Electronic,2011,23838
51954,Electronic,2011,28204
51991,International,2011,752
51992,International,2011,710
51998,International,2011,884
51999,International,2011,896
52000,International,2011,758
52001,International,2011,998
52034,Pop,2011,2370
52035,Pop,2011,1175
52036,Pop,2011,926
52037,Pop,2011,791
52039,Pop,2011,835
52040,Pop,2011,1778
52041,Pop,2011,1443
52042,Pop,2011,901
52044,Pop,2011,4260
52045,Pop,2011,2083
52118,International,2011,2097
52119,International,2011,1399
52120,International,2011,1294
52121,International,2011,610
52122,International,2011,1525
52123,International,2011,1994
52124,International,2011,937
52125,International,2011,2415
52126,International,2011,1087
52127,International,2011,3730
52128,International,2011,4708
52129,International,2011,3275
52141,Experimental,2011,5570
52375,Pop,2011,3348
52380,Pop,2011,1577
52389,Pop,2011,2280
52393,Pop,2011,2498
52409,Electronic,2011,5406
52446,Instrumental,2011,7746
52447,Instrumental,2011,5152
52448,Instrumental,2011,5968
52449,Instrumental,2011,7785
52451,Instrumental,2011,6439
52452,Instrumental,2011,8723
52500,Folk,2011,1383
52501,Folk,2011,1100
52502,Folk,2011,938
52508,Folk,2011,1334
52522,Rock,2011,14148
52579,Hip-Hop,2011,7808
52628,Electronic,2011,30822
52629,Electronic,2011,31835
52630,Electronic,2011,25305
52631,Electronic,2011,38475
52632,Electronic,2011,25405
52633,Electronic,2011,24587
52634,Electronic,2011,33826
52635,Electronic,2011,91213
52636,Electronic,2011,24024
52637,Electronic,2011,30908
52638,Electronic,2011,39869
52639,Electronic,2011,29278
52641,Electronic,2011,27328
52642,Electronic,2011,35392
52644,Electronic,2011,28908
52645,Electronic,2011,23103
52646,Electronic,2011,27155
52647,Electronic,2011,26182
52648,Electronic,2011,28192
52649,Electronic,2011,32444
52650,Electronic,2011,37229
52859,Experimental,2011,1817
52860,Experimental,2011,2340
52861,Experimental,2011,1942
52862,Experimental,2011,1448
52945,Folk,2011,1337
52946,Folk,2011,6211
52947,Folk,2011,1218
52948,Folk,2011,1030
52950,Folk,2011,1765
52951,Folk,2011,1382
52953,Folk,2011,1236
52954,Folk,2011,1213
52955,Folk,2011,1020
53152,International,2011,807
53154,International,2011,1309
53156,International,2011,982
53157,International,2011,2538
53158,International,2011,692
53159,International,2011,2172
53160,International,2011,774
53228,Pop,2011,1419
53229,Pop,2011,1753
53299,International,2011,2729
53300,International,2011,2209
53301,International,2011,2787
53302,International,2011,2341
53379,Hip-Hop,2011,2193
53381,Hip-Hop,2011,2665
53457,Electronic,2011,64185
53496,Electronic,2011,8468
53576,Folk,2011,892
53578,Folk,2011,1021
53586,Folk,2011,7652
53587,Folk,2011,5069
53588,Folk,2011,4796
53589,Folk,2011,4091
53591,Pop,2011,2308
53592,Pop,2011,2768
53675,Experimental,2011,2188
53723,International,2011,5129
53724,International,2011,4267
53725,International,2011,4558
53726,International,2011,5115
53727,International,2011,6982
53728,International,2011,16970
53729,Experimental,2011,1868
53807,Rock,2011,4179
53862,Electronic,2011,7085
53863,Electronic,2011,11781
53937,Pop,2011,2105
54019,Experimental,2011,4940
54031,Pop,2011,1346
54032,Pop,2011,1311
54033,Pop,2011,96707
54034,Pop,2011,1286
54037,Pop,2011,1163
54039,Pop,2011,1879
54061,Folk,2011,1773
54062,Folk,2011,1799
54063,Folk,2011,2269
54064,Folk,2011,3212
54149,Instrumental,2011,12492
54150,Instrumental,2011,13653
54151,Instrumental,2011,8840
54152,Instrumental,2011,8945
54153,Instrumental,2011,9458
54154,Instrumental,2011,8712
54155,Instrumental,2011,7202
54156,Instrumental,2011,6840
54158,Instrumental,2011,7328
54159,Instrumental,2011,448542
54160,Instrumental,2011,7719
54163,Rock,2011,3094
54234,Pop,2011,1795
54235,Pop,2011,1648
54236,Pop,2011,2464
54237,Pop,2011,1291
54297,Folk,2011,948
54335,Electronic,2011,20362
54365,Hip-Hop,2011,2833
54376,Hip-Hop,2011,5790
54433,International,2011,1117
54436,International,2011,1377
54437,International,2011,1118
54438,International,2011,1135
54442,International,2011,1250
54443,International,2011,1383
54463,International,2011,6728
54464,International,2011,5068
54465,International,2011,4233
54466,International,2011,6194
54467,International,2011,4553
54468,International,2011,7379
54469,International,2011,7708
54470,International,2011,16851
54475,International,2011,776
54476,International,2011,844
54479,International,2011,1057
54480,International,2011,880
54481,International,2011,1981
54482,International,2011,3589
54496,Experimental,2011,3567
54554,Experimental,2011,1902
54568,International,2011,1596
54570,International,2011,2146
54576,International,2011,2157
54578,International,2011,2720
54580,International,2011,3132
54621,Rock,2011,6074
54623,Rock,2011,5129
54624,Rock,2011,6301
54625,Rock,2011,8592
54626,Rock,2011,13665
54662,Electronic,2011,91355
54664,Pop,2011,2796
54665,Pop,2011,1973
54666,Pop,2011,2867
54667,Pop,2011,20034
54703,Folk,2011,1509
54719,Electronic,2011,17554
54735,Rock,2011,4801
54753,Hip-Hop,2011,2172
54874,Electronic,2011,17020
54942,Rock,2011,3680
55076,Pop,2011,4678
55097,Hip-Hop,2011,2780
55100,Hip-Hop,2011,3213
55101,Hip-Hop,2011,3063
55102,Hip-Hop,2011,3529
55113,Hip-Hop,2011,3244
55119,Hip-Hop,2011,2609
55120,Hip-Hop,2011,3066
55121,Hip-Hop,2011,3032
55122,Hip-Hop,2011,4251
55123,Hip-Hop,2011,10653
55124,Hip-Hop,2011,4430
55149,Electronic,2011,4880
55183,Electronic,2011,10029
55186,Electronic,2011,40496
55231,International,2011,990
55232,International,2011,858
55233,International,2011,916
55234,International,2011,769
55235,International,2011,912
55236,International,2011,1962
55237,International,2011,1057
55238,International,2011,996
55240,International,2011,1132
55241,International,2011,1096
55242,International,2011,1194
55285,Pop,2011,2055
55286,Pop,2011,3004
55287,Pop,2011,3017
55288,Pop,2011,2278
55289,Pop,2011,2010
55290,Pop,2011,2388
55291,Pop,2011,1547
55292,Pop,2011,2406
55293,Pop,2011,1600
55294,Pop,2011,2112
55295,Pop,2011,1593
55402,Rock,2011,3849
55430,Pop,2011,805
55436,Pop,2011,781
55437,Pop,2011,778
55480,Experimental,2011,4448
55481,Experimental,2011,2319
55549,Hip-Hop,2011,13863
55572,Hip-Hop,2011,2231
55709,Rock,2011,3698
55710,Rock,2011,4569
55711,Rock,2011,4734
55712,Rock,2011,4602
55713,Rock,2011,4944
55714,Rock,2011,5189
55715,Rock,2011,5318
55716,Rock,2011,6946
55717,Rock,2011,7887
55718,Rock,2011,334064
55719,Rock,2011,11726
55782,Electronic,2011,6904
55783,Electronic,2011,5642
55786,Electronic,2011,7574
55807,Electronic,2011,8206
55808,Electronic,2011,6463
55809,Electronic,2011,5878
55810,Electronic,2011,6796
55811,Electronic,2011,12914
55826,International,2011,1862
55827,International,2011,947
55828,International,2011,1548
55830,International,2011,2756
55831,International,2011,2423
55832,International,2011,4536
55833,International,2011,3545
55900,Hip-Hop,2011,4437
56010,Experimental,2011,4660
56015,Experimental,2011,5387
56020,Experimental,2011,3539
56028,Electronic,2011,15823
56029,Electronic,2011,15906
56030,International,2011,1685
56031,Experimental,2011,3932
56033,Experimental,2011,3330
56034,Electronic,2011,12768
56036,Electronic,2011,12244
56247,Pop,2011,4525
56248,Pop,2011,5403
56249,Pop,2011,3477
56273,Pop,2011,4887
56274,Pop,2011,3186
56275,Pop,2011,3099
56460,Pop,2011,2791
56465,International,2011,1582
56466,International,2011,3152
56467,International,2011,4731
56468,International,2011,6006
56469,International,2011,4604
56470,International,2011,2435
56471,International,2011,6598
56472,International,2011,5696
56474,International,2011,12951
56493,Hip-Hop,2011,2445
56495,Hip-Hop,2011,2432
56496,Hip-Hop,2011,1693
56497,Hip-Hop,2011,2626
56498,Hip-Hop,2011,3102
56499,Hip-Hop,2011,3223
56516,Folk,2011,3071
56517,Folk,2011,5115
56518,Folk,2011,5808
56519,Folk,2011,4077
56520,Folk,2011,5421
56521,Folk,2011,6365
56523,Electronic,2011,10662
56552,Rock,2011,6347
56559,Rock,2011,3925
56639,Hip-Hop,2011,2122
56640,Hip-Hop,2011,3264
56641,Hip-Hop,2011,2688
56645,Rock,2011,2957
56646,Rock,2011,4605
56648,Rock,2011,4146
56649,Rock,2011,4699
56650,Rock,2011,5854
56651,Rock,2011,12358
56686,International,2011,1485
56687,International,2011,1134
56688,International,2011,1127
56689,International,2011,1228
56690,International,2011,1177
56691,International,2011,1293
56692,International,2011,1410
56693,International,2011,2339
56694,International,2011,2614
56695,International,2011,1881
56696,International,2011,2177
56795,Electronic,2011,55218
56796,Electronic,2011,16626
56797,Electronic,2011,16317
56798,Electronic,2011,15534
56799,Electronic,2011,15925
56800,Electronic,2011,11251
56801,Electronic,2011,11888
56802,Electronic,2011,10245
56803,Electronic,2011,9701
56804,Electronic,2011,13343
56805,Electronic,2011,13804
56874,Electronic,2011,137851
56888,Experimental,2011,2952
56895,Pop,2011,4360
56929,Rock,2011,19785
57078,Pop,2011,3522
57164,Folk,2011,5176
57175,Folk,2011,2766
57176,Folk,2011,2377
57177,Folk,2011,3059
57178,Pop,2011,2219
57179,Pop,2011,2867
57180,Pop,2011,7914
57271,Experimental,2011,2703
57272,Experimental,2011,1735
57273,Experimental,2011,2143
57274,Experimental,2011,3345
57344,Experimental,2011,2158
57360,Experimental,2011,1698
57371,Instrumental,2011,4437
57417,Electronic,2011,9181
57418,Instrumental,2011,2870
57435,Pop,2011,3468
57437,Pop,2011,3352
57439,Pop,2011,14567
57440,Experimental,2011,1560
57442,Experimental,2011,1532
57500,Rock,2011,5244
57540,Electronic,2011,8652
57569,Rock,2011,4596
57626,Experimental,2011,1675
57627,Experimental,2011,3340
57628,Experimental,2011,21973
57629,Experimental,2011,2318
57630,Experimental,2011,3373
57639,Folk,2011,1174
57640,Folk,2011,1041
57648,Folk,2011,1717
57658,Rock,2011,2970
57661,Rock,2011,8030
57662,Rock,2011,4454
57663,Rock,2011,17202
57665,International,2011,4481
57691,International,2011,4977
57697,International,2011,11510
57819,Hip-Hop,2011,41775
57820,Hip-Hop,2011,99054
57821,Hip-Hop,2011,10387
57822,Hip-Hop,2011,9201
57823,Hip-Hop,2011,11237
57891,Rock,2011,8516
57892,Rock,2011,13555
57936,Experimental,2011,18656
57937,Experimental,2011,29542
57938,Experimental,2011,23128
57939,Experimental,2011,6058
57943,Experimental,2011,5226
57968,Rock,2011,5588
58052,Experimental,2011,2652
58053,Experimental,2011,1639
58054,Experimental,2011,1933
58060,Experimental,2011,2559
58061,Experimental,2011,1710
58063,Experimental,2011,3749
58068,Experimental,2011,1487
58070,Experimental,2011,3821
58115,Pop,2011,4184
58116,Pop,2011,2728
58117,Pop,2011,2254
58135,Folk,2011,6335
58140,Folk,2011,1353
58161,Pop,2011,1854
58162,Pop,2011,1230
58164,Pop,2011,1627
58166,Pop,2011,1271
58169,Pop,2011,1524
58170,Pop,2011,1087
58173,Pop,2011,1646
58174,Pop,2011,2217
58207,Hip-Hop,2011,5961
58212,Hip-Hop,2011,4424
58213,Hip-Hop,2011,7039
58215,Hip-Hop,2011,4135
58221,Rock,2011,5421
58225,Rock,2012,4358
58333,Rock,2012,6340
58334,Rock,2012,22780
58341,Electronic,2012,92094
58474,Pop,2012,2830
58539,Rock,2012,6940
58540,Rock,2012,5684
58541,Rock,2012,8150
58542,Rock,2012,6615
58543,Rock,2012,12473
59078,Rock,2012,6040
59373,Rock,2012,3217
59374,Rock,2012,5559
59443,Pop,2012,3059
59445,Pop,2012,1736
59446,Pop,2012,1392
59448,Pop,2012,937
59449,Pop,2012,1223
59451,Pop,2012,1394
59454,Pop,2012,1370
59561,Rock,2012,5474
59562,Rock,2012,3152
59581,International,2012,13633
59653,International,2012,884
59654,International,2012,1038
59656,International,2012,2352
59657,International,2012,899
59658,International,2012,1001
59659,International,2012,1067
59660,International,2012,679
59663,International,2012,765
59664,International,2012,532
59666,International,2012,1143
59667,International,2012,708
59669,International,2012,767
59671,International,2012,1454
59673,International,2012,1109
59675,International,2012,999
59676,International,2012,1025
59677,International,2012,1655
59678,International,2012,855
59679,International,2012,1196
59680,International,2012,745
59681,International,2012,818
59682,International,2012,3544
59683,International,2012,4467
59684,International,2012,5310
59685,International,2012,8156
59686,International,2012,4326
59687,International,2012,12631
59688,International,2012,10864
59695,International,2012,985
59702,International,2012,1018
59706,International,2012,875
59707,International,2012,1048
59708,International,2012,803
59709,International,2012,882
59710,International,2012,2196
59711,International,2012,2082
59718,International,2012,1054
59719,International,2012,1272
59720,International,2012,952
59721,International,2012,930
59723,International,2012,1598
59724,International,2012,907
59725,International,2012,2329
59726,International,2012,1487
59727,International,2012,2194
59823,Experimental,2012,2700
59876,Rock,2012,3529
59930,Experimental,2012,3547
60037,International,2012,5140
60038,International,2012,5523
60041,International,2012,8556
60042,International,2012,5908
60045,International,2012,7288
60048,International,2012,12094
60074,Experimental,2012,1608
60143,International,2012,822
60144,International,2012,779
60145,International,2012,745
60146,International,2012,1236
60170,Folk,2012,1478
60317,Experimental,2012,5917
60331,Experimental,2012,2326
60472,Hip-Hop,2012,12628
60474,Hip-Hop,2012,2369
60476,Hip-Hop,2012,3916
60477,Hip-Hop,2012,3308
60478,Hip-Hop,2012,6153
60510,Hip-Hop,2012,1839
60533,International,2012,1524
60534,International,2012,1956
60535,International,2012,1841
60536,International,2012,1897
60537,International,2012,3872
60544,International,2012,837
60547,International,2012,682
60548,International,2012,1340
60549,International,2012,1137
60736,Rock,2012,9012
60753,International,2012,932
60754,International,2012,954
60755,International,2012,579
60756,International,2012,898
60757,International,2012,893
60758,International,2012,1643
60775,International,2012,1703
60776,International,2012,1164
60777,International,2012,1566
60857,International,2012,594
60864,International,2012,726
60865,International,2012,955
60871,International,2012,2289
60872,International,2012,1929
60873,International,2012,2412
60874,International,2012,2376
60875,International,2012,4375
60994,Experimental,2012,2951
61006,Folk,2012,5367
61007,Folk,2012,4430
61008,Folk,2012,3994
61010,Folk,2012,3001
61011,Folk,2012,58775
61012,Folk,2012,4061
61013,Folk,2012,4974
61159,Hip-Hop,2012,3504
61160,Hip-Hop,2012,2821
61161,Hip-Hop,2012,3390
61172,Hip-Hop,2012,4691
61174,Hip-Hop,2012,3245
61175,Hip-Hop,2012,2761
61452,Hip-Hop,2012,4365
61453,Hip-Hop,2012,4372
61491,Rock,2012,15821
61492,Rock,2012,66394
61493,Rock,2012,11131
61587,Pop,2012,1506
61589,Pop,2012,1702
61591,Pop,2012,1781
61592,Pop,2012,1247
61668,Hip-Hop,2012,2354
61670,Pop,2012,4207
61679,Pop,2012,1995
61734,Pop,2012,1140
61736,Pop,2012,818
61742,Pop,2012,804
61814,Rock,2012,2954
61820,Rock,2012,3255
61821,Rock,2012,3101
61884,Hip-Hop,2012,3518
62001,Hip-Hop,2012,2187
62003,Instrumental,2012,3598
62005,Instrumental,2012,2715
62007,Instrumental,2012,2638
62163,Pop,2012,692
62164,Pop,2012,1061
62165,Pop,2012,954
62180,Instrumental,2012,6551
62183,International,2012,6136
62184,International,2012,5760
62185,International,2012,5158
62186,International,2012,6422
62187,International,2012,5454
62188,International,2012,5979
62189,International,2012,5869
62190,International,2012,5700
62191,International,2012,6921
62192,International,2012,7758
62193,International,2012,7884
62194,International,2012,7702
62195,International,2012,10200
62196,International,2012,11688
62337,Rock,2012,3833
62426,Folk,2012,22903
62436,Pop,2012,46232
62445,Rock,2012,33544
62446,Pop,2012,32552
62448,Pop,2012,37189
62449,Pop,2012,35739
62450,Pop,2012,55988
62452,Pop,2012,35913
62458,Rock,2012,47251
62525,International,2012,13750
62526,International,2012,11653
62527,International,2012,7009
62528,International,2012,9708
62529,International,2012,7253
62531,International,2012,11278
62532,International,2012,10631
62533,International,2012,9755
62534,International,2012,15096
62586,Rock,2012,7455
62589,International,2012,4684
62591,International,2012,4031
62592,International,2012,4330
62594,International,2012,5666
62595,International,2012,6854
62596,International,2012,12543
62655,Rock,2012,3247
62671,Electronic,2012,33784
62742,Pop,2012,27127
62748,Pop,2012,12223
62749,Pop,2012,17540
62750,Pop,2012,15487
62751,Pop,2012,80394
62753,Pop,2012,18891
63043,Rock,2012,3006
63044,Rock,2012,2966
63045,Rock,2012,3735
63064,Electronic,2012,8500
63065,Electronic,2012,121957
63117,Rock,2012,3819
63149,Experimental,2012,2256
63159,Experimental,2012,7393
63161,Experimental,2012,2354
63191,Rock,2012,19564
63208,Folk,2012,1060
63224,Pop,2012,1031
63226,Pop,2012,962
63250,Folk,2012,2902
63251,Folk,2012,2938
63252,Folk,2012,2369
63253,Folk,2012,2424
63255,Folk,2012,2266
63257,Folk,2012,2731
63258,Folk,2012,2055
63287,Instrumental,2012,2349
63289,Instrumental,2012,2569
63290,Instrumental,2012,2866
63291,Instrumental,2012,3129
63292,Instrumental,2012,4935
63456,Folk,2012,5127
63457,Folk,2012,5798
63470,Rock,2012,4089
63471,Rock,2012,6119
63472,Rock,2012,11511
63626,Experimental,2012,1756
63655,Electronic,2012,7643
63733,Hip-Hop,2012,1573
63747,Hip-Hop,2012,2736
63755,Hip-Hop,2012,3890
63757,Hip-Hop,2012,1667
63770,Hip-Hop,2012,3513
63789,Hip-Hop,2012,1999
63803,Hip-Hop,2012,2096
63804,Hip-Hop,2012,3489
63805,Hip-Hop,2012,3858
63874,Hip-Hop,2012,2282
63900,Hip-Hop,2012,1721
63908,Hip-Hop,2012,2273
63922,Rock,2012,6000
63936,Experimental,2012,1327
63999,Pop,2012,1652
64005,Pop,2012,2189
64006,Pop,2012,1576
64007,Pop,2012,1563
64008,Pop,2012,1237
64009,Pop,2012,2834
64035,Rock,2012,4100
64078,Experimental,2012,1631
64079,Pop,2012,4279
64091,Experimental,2012,6508
64093,Experimental,2012,1856
64247,Experimental,2012,3993
64248,Experimental,2012,1779
64249,Experimental,2012,2437
64252,Experimental,2012,1596
64253,Experimental,2012,1542
64331,Electronic,2012,19236
64332,Electronic,2012,21431
64333,Electronic,2012,24828
64334,Electronic,2012,37111
64338,Hip-Hop,2012,3814
64364,Pop,2012,2639
64365,Pop,2012,3049
64366,Pop,2012,2440
64407,International,2012,4020
64408,International,2012,3050
64409,International,2012,4208
64410,International,2012,4322
64515,Hip-Hop,2012,3242
64516,Hip-Hop,2012,3842
64517,Hip-Hop,2012,3773
64519,Hip-Hop,2012,3150
64520,Hip-Hop,2012,3541
64521,Hip-Hop,2012,3095
64522,Hip-Hop,2012,4870
64523,Hip-Hop,2012,4159
64535,Electronic,2012,12496
64536,Electronic,2012,10692
64537,Electronic,2012,12615
64538,Electronic,2012,15850
64542,Electronic,2012,6271
64553,Folk,2012,3570
64556,Folk,2012,5215
64567,Rock,2012,3995
64590,International,2012,43544
64591,International,2012,43358
64592,International,2012,50774
64593,International,2012,82396
64594,Experimental,2012,5036
64601,Experimental,2012,4445
64604,Experimental,2012,1738
64618,Electronic,2012,6289
64625,Hip-Hop,2012,25564
64626,Hip-Hop,2012,23877
64627,Hip-Hop,2012,17598
64628,Hip-Hop,2012,19852
64629,Hip-Hop,2012,20918
64630,Hip-Hop,2012,18437
64631,Hip-Hop,2012,17901
64659,Rock,2012,5831
64787,Pop,2012,7329
64788,Pop,2012,3491
64789,Pop,2012,5025
64796,Pop,2012,4077
64809,Folk,2012,11855
64834,Pop,2012,2072
64840,Pop,2012,1145
64841,Pop,2012,1316
64854,Experimental,2012,9944
64855,Experimental,2012,6060
64856,Experimental,2012,9413
64857,Experimental,2012,8614
64858,Experimental,2012,6027
64859,Experimental,2012,7065
64860,Experimental,2012,6393
64861,Experimental,2012,5815
64862,Experimental,2012,12276
64863,Experimental,2012,8997
64864,Experimental,2012,6788
64865,Experimental,2012,9565
64866,Experimental,2012,11842
64893,Experimental,2012,1889
64895,Experimental,2012,2059
64896,Experimental,2012,1375
64918,Rock,2012,11609
64919,Rock,2012,12558
64988,Hip-Hop,2012,10804
64989,Hip-Hop,2012,8269
64990,Hip-Hop,2012,8294
64991,Hip-Hop,2012,13803
64992,Hip-Hop,2012,8522
64993,Hip-Hop,2012,16183
64994,Hip-Hop,2012,8403
64995,Hip-Hop,2012,14001
65037,Electronic,2012,8911
65038,Electronic,2012,11070
65039,Electronic,2012,9013
65040,Electronic,2012,14579
65063,Electronic,2012,13956
65064,Electronic,2012,15146
65073,Electronic,2012,8477
65076,International,2012,2407
65077,International,2012,3036
65090,Experimental,2012,3292
65234,Experimental,2012,19135
65265,Experimental,2012,2781
65488,Electronic,2012,7326
65619,Rock,2012,3550
65683,Folk,2012,2103
65685,Folk,2012,2148
65745,Hip-Hop,2012,3254
65752,Hip-Hop,2012,9245
65755,Pop,2012,1803
65756,Pop,2012,2331
65777,Electronic,2012,7801
65779,Electronic,2012,11622
65780,Electronic,2012,26839
65893,Folk,2012,1715
66058,Folk,2012,2826
66073,Electronic,2012,7729
66074,Electronic,2012,8453
66075,Electronic,2012,10875
66076,Electronic,2012,173645
66180,Folk,2012,1555
66187,Folk,2012,1743
66390,Electronic,2012,15688
66394,Rock,2012,5240
66405,Rock,2012,3396
66469,Experimental,2012,1143
66482,Experimental,2012,1742
66483,Experimental,2012,3371
66525,Instrumental,2012,2855
66534,Rock,2012,5870
66535,Rock,2012,5625
66536,Rock,2012,5415
66537,Rock,2012,6923
66538,Rock,2012,6276
66539,Rock,2012,12653
66636,Electronic,2012,8247
66637,Electronic,2012,9561
66638,Electronic,2012,64601
66641,Pop,2012,1297
66643,Pop,2012,1167
66644,Pop,2012,2056
66646,Pop,2012,1045
66648,Pop,2012,1460
66649,Pop,2012,957
66650,Pop,2012,1524
66689,Electronic,2012,20211
66690,Electronic,2012,5931
66717,Rock,2012,3272
66757,Instrumental,2012,13715
66782,Pop,2012,3963
66783,Pop,2012,2739
67007,Pop,2012,12031
67010,Pop,2012,3428
67011,Folk,2012,1828
67016,Folk,2012,1045
67017,Folk,2012,1748
67121,Rock,2012,4196
67163,Rock,2012,5713
67232,Hip-Hop,2012,2015
67233,Hip-Hop,2012,2559
67235,Hip-Hop,2012,3355
67237,Rock,2012,2894
67308,Electronic,2012,11987
67330,Pop,2012,1311
67331,Pop,2012,1378
67332,Pop,2012,2298
67333,Pop,2012,1581
67334,Pop,2012,2239
67336,Pop,2012,2452
67357,Pop,2012,1473
67358,Pop,2012,1053
67359,Pop,2012,864
67360,Pop,2012,1055
67361,Pop,2012,1174
67362,Pop,2012,1314
67363,Pop,2012,1570
67364,Pop,2012,1541
67365,Pop,2012,1173
67366,Pop,2012,2113
67367,Pop,2012,2316
67368,Pop,2012,7540
67412,Rock,2012,5374
67457,Experimental,2012,2195
67470,Electronic,2012,37682
67500,Experimental,2012,1265
67553,Electronic,2012,20184
67556,Rock,2012,3486
67557,Rock,2012,2778
67558,Rock,2012,5478
67597,Folk,2012,1519
67598,Folk,2012,933
67600,Folk,2012,1055
67637,Electronic,2012,8657
67638,Electronic,2012,10883
67639,Electronic,2012,15385
67640,Electronic,2012,20536
67660,Rock,2012,4518
67661,Rock,2012,5424
67673,Rock,2012,10388
67707,Experimental,2012,1664
67760,Pop,2012,1763
67763,Folk,2012,2116
67764,Folk,2012,1136
67765,Folk,2012,1201
67766,Folk,2012,1130
67784,Hip-Hop,2012,4453
67793,Hip-Hop,2012,3094
67829,Experimental,2012,7356
68353,Pop,2012,1872
68354,Pop,2012,1175
68355,Pop,2012,1184
68356,Pop,2012,2277
68404,Rock,2012,4458
68407,Experimental,2012,1964
68410,Experimental,2012,1442
68444,Electronic,2012,10660
68531,Hip-Hop,2012,2744
68536,Experimental,2012,3262
68537,Experimental,2012,3052
68538,Experimental,2012,2439
68539,Experimental,2012,7420
68540,Experimental,2012,2294
68541,Experimental,2012,2531
68543,Experimental,2012,2322
68549,Experimental,2012,2028
68551,Experimental,2012,1849
68573,Experimental,2012,5805
68579,Experimental,2012,2996
68582,Electronic,2012,48870
68587,Electronic,2012,6572
68592,Hip-Hop,2012,2206
68600,Hip-Hop,2012,4922
68601,Hip-Hop,2012,3109
68680,Electronic,2012,48937
68682,Electronic,2012,7356
68683,Electronic,2012,9151
68820,Rock,2012,4387
68821,Rock,2012,5725
68837,Folk,2012,3145
68838,Folk,2012,2206
68839,Folk,2012,2492
68840,Folk,2012,1714
68841,Folk,2012,2004
68842,Folk,2012,1736
68843,Folk,2012,11981
68844,Folk,2012,2632
68851,Folk,2012,2593
68852,Folk,2012,1390
68853,Folk,2012,8481
68854,Folk,2012,2201
68860,Folk,2012,1424
68861,Folk,2012,2146
68862,Folk,2012,2657
68869,Experimental,2012,1576
68872,Experimental,2012,1777
68875,Experimental,2012,1572
68891,Electronic,2012,17613
68892,Electronic,2012,16932
68893,Electronic,2012,15814
68894,Electronic,2012,18096
68895,Electronic,2012,19035
68896,Electronic,2012,20913
68897,Electronic,2012,17588
68898,Electronic,2012,74361
68899,Electronic,2012,24556
68909,Rock,2012,4456
69001,Experimental,2012,2878
69002,Experimental,2012,6367
69170,Electronic,2012,1991344
69181,Pop,2012,1231
69182,Pop,2012,1842
69188,Pop,2012,2222
69193,Electronic,2012,17811
69194,Electronic,2012,102202
69195,Electronic,2012,11728
69196,Electronic,2012,12986
69197,Electronic,2012,19505
69198,Electronic,2012,10865
69199,Electronic,2012,12981
69200,Electronic,2012,14203
69201,Electronic,2012,14888
69202,Electronic,2012,16771
69203,Electronic,2012,19122
69204,Electronic,2012,15144
69205,Electronic,2012,14658
69206,Electronic,2012,16293
69207,Electronic,2012,19970
69208,Electronic,2012,28060
69209,Electronic,2012,72761
69210,Electronic,2012,37308
69211,Electronic,2012,26115
69221,Electronic,2012,8389
69222,Electronic,2012,7446
69223,Electronic,2012,12219
69303,Experimental,2012,1917
69554,Hip-Hop,2012,2163
69555,Hip-Hop,2012,3287
69561,Hip-Hop,2012,2919
69563,Hip-Hop,2012,3347
69564,Hip-Hop,2012,4038
69567,Folk,2012,1734
69682,Experimental,2012,3518
69723,Rock,2012,5198
69726,Rock,2012,3108
69727,Rock,2012,9367
69732,Electronic,2012,6351
69744,Pop,2012,2539
69745,Pop,2012,1593
69746,Pop,2012,2184
69747,Pop,2012,4396
69761,Folk,2012,7720
69762,Folk,2012,8105
69763,Folk,2012,8095
69764,Folk,2012,9407
69765,Folk,2012,10286
69766,Folk,2012,9016
69767,Folk,2012,11920
69768,Folk,2012,12975
69781,Rock,2012,4241
69784,Experimental,2012,3075
69785,Experimental,2012,1342
69787,Experimental,2012,1650
69788,Experimental,2012,3246
69789,Experimental,2012,1562
69791,Experimental,2012,2215
69792,Experimental,2012,2451
69793,Experimental,2012,2709
69798,Experimental,2012,5664
69822,Hip-Hop,2012,4607
69823,Hip-Hop,2012,2477
69824,Hip-Hop,2012,2421
69825,Hip-Hop,2012,2864
69826,Hip-Hop,2012,2810
69827,Hip-Hop,2012,3156
